    6.213642       38.80059
    6.640915       38.79881
    7.068151       38.79526
    7.495326       38.78992
    7.922416       38.78283
    8.349397       38.77395
    8.776244       38.76329
    9.202933       38.75086
    9.629440       38.73665
    10.05574       38.72068
    10.48181       38.70295
    10.90763       38.68343
    11.33317       38.66216
    11.75841       38.63912
    12.18332       38.61432
    12.60789       38.58776
    13.03208       38.55945
    13.45587       38.52938
    13.87925       38.49755
    14.30219       38.46399
    14.72466       38.42867
    15.14665       38.39162
    15.56812       38.35283
    15.98907       38.31229
    16.40946       38.27004
    16.82927       38.22606
    17.24848       38.18035
    17.66708       38.13293
    18.08503       38.08379
    18.50232       38.03294
    18.91893       37.98039
    19.33483       37.92614
    19.75001       37.87019
    20.16444       37.81255
    20.57811       37.75324
    20.99099       37.69225
    21.40307       37.62957
    21.81432       37.56524
    22.22473       37.49924
    22.63428       37.43159
    23.04294       37.36229
    23.45071       37.29135
    23.85755       37.21877
   -11.95019       37.54247
   -11.54137       37.61547
   -11.13162       37.68684
   -10.72095       37.75654
   -10.30939       37.82459
   -9.896960       37.89098
   -9.483668       37.95569
   -9.069539       38.01874
   -8.654593       38.08009
   -8.238849       38.13976
   -7.822327       38.19774
   -7.405049       38.25402
   -6.987034       38.30859
   -6.568304       38.36146
   -6.148880       38.41261
   -5.728784       38.46204
   -5.308034       38.50974
   -4.886656       38.55572
   -4.464671       38.59997
   -4.042099       38.64248
   -3.618965       38.68324
   -3.195290       38.72227
