STATIONS_ID;MESS_DATUM;QN_8;  FF;  DD;eor
       3379;2018051807;    3;   2.0; 310;eor
       3379;2018051808;    3;   1.7; 260;eor
       3379;2018051809;    3;   2.0; 330;eor
       3379;2018051810;    3;   1.7; 360;eor
       3379;2018051811;    3;   2.5; 310;eor
       3379;2018051812;    3;   2.5; 330;eor
       3379;2018051813;    3;   2.8; 310;eor
       3379;2018051814;    3;   2.4;  10;eor
       3379;2018051815;    3;   2.9;  40;eor
       3379;2018051816;    3;   3.1;  20;eor
       3379;2018051817;    3;   2.3; 330;eor
       3379;2018051818;    3;   2.0;  40;eor
       3379;2018051819;    3;   1.2;  20;eor
       3379;2018051820;    3;   1.5;  10;eor
       3379;2018051821;    3;   1.6;  10;eor
       3379;2018051822;    3;   2.6;  30;eor
       3379;2018051823;    3;   1.5;  10;eor
       3379;2018051900;    3;   2.0;  40;eor
       3379;2018051901;    3;   1.8; 360;eor
       3379;2018051902;    3;   1.7; 360;eor
       3379;2018051903;    3;   1.6; 340;eor
       3379;2018051904;    3;   0.6; 250;eor
       3379;2018051905;    3;   1.1; 330;eor
       3379;2018051906;    3;   1.5;  10;eor
       3379;2018051907;    3;   1.4;  30;eor
       3379;2018051908;    3;   1.6;  30;eor
       3379;2018051909;    3;   1.8;  30;eor
       3379;2018051910;    3;   3.9;  70;eor
       3379;2018051911;    3;   4.9;  70;eor
       3379;2018051912;    3;   4.0;  60;eor
       3379;2018051913;    3;   4.0;  50;eor
       3379;2018051914;    3;   3.2;  60;eor
       3379;2018051915;    3;   4.7;  50;eor
       3379;2018051916;    3;   3.9;  70;eor
       3379;2018051917;    3;   2.9; 240;eor
       3379;2018051918;    3;   2.6; 250;eor
       3379;2018051919;    3;   2.6; 290;eor
       3379;2018051920;    3;   3.0; 320;eor
       3379;2018051921;    3;   1.6; 320;eor
       3379;2018051922;    3;   1.7; 330;eor
       3379;2018051923;    3;   2.6;  20;eor
       3379;2018052000;    3;   1.5;  50;eor
       3379;2018052001;    3;   1.0;  40;eor
       3379;2018052002;    3;   1.1;  30;eor
       3379;2018052003;    3;   1.5;  70;eor
       3379;2018052004;    3;   2.2;  70;eor
       3379;2018052005;    3;   2.9;  80;eor
       3379;2018052006;    3;   2.9;  80;eor
       3379;2018052007;    3;   3.2;  90;eor
       3379;2018052008;    3;   3.0;  70;eor
       3379;2018052009;    3;   4.5;  80;eor
       3379;2018052010;    3;   3.1;  80;eor
       3379;2018052011;    3;   3.1;  70;eor
       3379;2018052012;    3;   3.8;  70;eor
       3379;2018052013;    3;   4.3;  80;eor
       3379;2018052014;    3;   6.0;  80;eor
       3379;2018052015;    3;   4.1;  80;eor
       3379;2018052016;    3;   4.3;  90;eor
       3379;2018052017;    3;   3.2;  70;eor
       3379;2018052018;    3;   1.8;  80;eor
       3379;2018052019;    3;   2.0;  80;eor
       3379;2018052020;    3;   2.7;  80;eor
       3379;2018052021;    3;   3.0;  80;eor
       3379;2018052022;    3;   4.1;  80;eor
       3379;2018052023;    3;   3.3;  90;eor
       3379;2018052100;    3;   2.8; 100;eor
       3379;2018052101;    3;   2.3;  90;eor
       3379;2018052102;    3;   2.6; 100;eor
       3379;2018052103;    3;   2.5; 100;eor
       3379;2018052104;    3;   1.9;  90;eor
       3379;2018052105;    3;   2.7;  90;eor
       3379;2018052106;    3;   2.9; 100;eor
       3379;2018052107;    3;   2.0;  90;eor
       3379;2018052108;    3;   2.2; 100;eor
       3379;2018052109;    3;   2.5;  50;eor
       3379;2018052110;    3;   2.2;  60;eor
       3379;2018052111;    3;   2.1; 360;eor
       3379;2018052112;    3;   2.5;  80;eor
       3379;2018052113;    3;   2.2;  90;eor
       3379;2018052114;    3;   2.3;  50;eor
       3379;2018052115;    3;   2.7;  60;eor
       3379;2018052116;    3;   5.2; 190;eor
       3379;2018052117;    3;   2.3; 120;eor
       3379;2018052118;    3;   3.1; 100;eor
       3379;2018052119;    3;   1.7;  80;eor
       3379;2018052120;    3;   0.9; 120;eor
       3379;2018052121;    3;   0.8; 160;eor
       3379;2018052122;    3;   1.9;  70;eor
       3379;2018052123;    3;   1.5;  80;eor
       3379;2018052200;    3;   1.4; 100;eor
       3379;2018052201;    3;   1.3; 110;eor
       3379;2018052202;    3;   1.1; 100;eor
       3379;2018052203;    3;   1.1; 130;eor
       3379;2018052204;    3;   1.0; 270;eor
       3379;2018052205;    3;   0.8; 240;eor
       3379;2018052206;    3;   1.1; 320;eor
       3379;2018052207;    3;   1.0;  90;eor
       3379;2018052208;    3;   1.6;  90;eor
       3379;2018052209;    3;   2.3;  80;eor
       3379;2018052210;    3;   2.8;  60;eor
       3379;2018052211;    3;   3.7;  60;eor
       3379;2018052212;    3;   3.3;  50;eor
       3379;2018052213;    3;   4.0;  70;eor
       3379;2018052214;    3;   3.4;  70;eor
       3379;2018052215;    3;   4.4;  90;eor
       3379;2018052216;    3;   5.3; 110;eor
       3379;2018052217;    3;   4.7; 130;eor
       3379;2018052218;    3;   1.3; 170;eor
       3379;2018052219;    3;   2.0; 330;eor
       3379;2018052220;    3;   2.0; 300;eor
       3379;2018052221;    3;   0.5; 270;eor
       3379;2018052222;    3;   0.9;  10;eor
       3379;2018052223;    3;   1.9; 310;eor
       3379;2018052300;    3;   1.4; 240;eor
       3379;2018052301;    3;   1.8; 310;eor
       3379;2018052302;    3;   1.4; 240;eor
       3379;2018052303;    3;   1.7; 250;eor
       3379;2018052304;    3;   1.7; 230;eor
       3379;2018052305;    3;   2.5; 240;eor
       3379;2018052306;    3;   1.6; 240;eor
       3379;2018052307;    3;   2.5; 270;eor
       3379;2018052308;    3;   1.8; 300;eor
       3379;2018052309;    3;   2.4; 330;eor
       3379;2018052310;    3;   2.3; 350;eor
       3379;2018052311;    3;   1.9; 330;eor
       3379;2018052312;    3;   2.1;  30;eor
       3379;2018052313;    3;   2.6;  50;eor
       3379;2018052314;    3;   3.1;  20;eor
       3379;2018052315;    3;   2.1;  70;eor
       3379;2018052316;    3;   2.5;  90;eor
       3379;2018052317;    3;   0.9;  90;eor
       3379;2018052318;    3;   0.9;  70;eor
       3379;2018052319;    3;   5.7; 160;eor
       3379;2018052320;    3;   1.5; 230;eor
       3379;2018052321;    3;   1.6; 350;eor
       3379;2018052322;    3;   1.6; 340;eor
       3379;2018052323;    3;   1.2; 280;eor
       3379;2018052400;    3;   1.5; 240;eor
       3379;2018052401;    3;   1.4; 270;eor
       3379;2018052402;    3;   1.5; 250;eor
       3379;2018052403;    3;   1.9; 250;eor
       3379;2018052404;    3;   1.5; 230;eor
       3379;2018052405;    3;   1.7; 270;eor
       3379;2018052406;    3;   1.9; 280;eor
       3379;2018052407;    3;   1.9; 290;eor
       3379;2018052408;    3;   2.0; 310;eor
       3379;2018052409;    3;   1.4; 290;eor
       3379;2018052410;    3;   1.4;  40;eor
       3379;2018052411;    3;   1.4;  10;eor
       3379;2018052412;    3;   1.3;  10;eor
       3379;2018052413;    3;   1.6; 330;eor
       3379;2018052414;    3;   1.8;  30;eor
       3379;2018052415;    3;   1.6; 320;eor
       3379;2018052416;    3;   2.1; 350;eor
       3379;2018052417;    3;   1.9; 340;eor
       3379;2018052418;    3;   1.9; 340;eor
       3379;2018052419;    3;   1.0; 340;eor
       3379;2018052420;    3;   2.9; 320;eor
       3379;2018052421;    3;   1.3; 280;eor
       3379;2018052422;    3;   1.6; 220;eor
       3379;2018052423;    3;   2.5; 200;eor
       3379;2018052500;    3;   2.3; 220;eor
       3379;2018052501;    3;   1.4; 310;eor
       3379;2018052502;    3;   0.9;  60;eor
       3379;2018052503;    3;   1.3;  70;eor
       3379;2018052504;    3;   0.6; 130;eor
       3379;2018052505;    3;   1.1;  70;eor
       3379;2018052506;    3;   0.6; 130;eor
       3379;2018052507;    3;   0.8; 300;eor
       3379;2018052508;    3;   1.3; 340;eor
       3379;2018052509;    3;   2.1;  20;eor
       3379;2018052510;    3;   1.4;  10;eor
       3379;2018052511;    3;   2.6;  20;eor
       3379;2018052512;    3;   2.3; 330;eor
       3379;2018052513;    3;   3.1; 340;eor
       3379;2018052514;    3;   2.9; 350;eor
       3379;2018052515;    3;   3.4; 350;eor
       3379;2018052516;    3;   5.1;  70;eor
       3379;2018052517;    3;   3.0;  70;eor
       3379;2018052518;    3;   2.6;  60;eor
       3379;2018052519;    3;   2.5;  90;eor
       3379;2018052520;    3;   1.6; 120;eor
       3379;2018052521;    3;   1.3; 110;eor
       3379;2018052522;    3;   1.7; 100;eor
       3379;2018052523;    3;   1.5;  80;eor
       3379;2018052600;    3;   1.6;  80;eor
       3379;2018052601;    3;   1.7;  80;eor
       3379;2018052602;    3;   1.3;  90;eor
       3379;2018052603;    3;   1.2; 100;eor
       3379;2018052604;    3;   1.3; 100;eor
       3379;2018052605;    3;   1.3; 110;eor
       3379;2018052606;    3;   1.5;  90;eor
       3379;2018052607;    3;   3.5;  40;eor
       3379;2018052608;    3;   2.3;  60;eor
       3379;2018052609;    3;   3.2;  50;eor
       3379;2018052610;    3;   2.9;  70;eor
       3379;2018052611;    3;   3.4;  90;eor
       3379;2018052612;    3;   3.3;  70;eor
       3379;2018052613;    3;   2.8;  60;eor
       3379;2018052614;    3;   3.0;  50;eor
       3379;2018052615;    3;   2.9;  50;eor
       3379;2018052616;    3;   2.8;  40;eor
       3379;2018052617;    3;   1.4;  50;eor
       3379;2018052618;    3;   1.6;  60;eor
       3379;2018052619;    3;   1.5;  60;eor
       3379;2018052620;    3;   1.3;  30;eor
       3379;2018052621;    3;   1.1;  40;eor
       3379;2018052622;    3;   1.0;  10;eor
       3379;2018052623;    3;   1.0; 300;eor
       3379;2018052700;    3;   0.7; 270;eor
       3379;2018052701;    3;   1.3; 220;eor
       3379;2018052702;    3;   0.8; 190;eor
       3379;2018052703;    3;   1.3; 270;eor
       3379;2018052704;    3;   0.3; 150;eor
       3379;2018052705;    3;   0.5; 120;eor
       3379;2018052706;    3;   1.0;  50;eor
       3379;2018052707;    3;   1.1; 140;eor
       3379;2018052708;    3;   2.0;  60;eor
       3379;2018052709;    3;   1.7;  30;eor
       3379;2018052710;    3;   2.4;  90;eor
       3379;2018052711;    3;   2.4;  50;eor
       3379;2018052712;    3;   2.8;  50;eor
       3379;2018052713;    3;   2.7;  70;eor
       3379;2018052714;    3;   2.9;  40;eor
       3379;2018052715;    3;   0.9;  10;eor
       3379;2018052716;    3;   2.1;  10;eor
       3379;2018052717;    3;   2.4;  50;eor
       3379;2018052718;    3;   2.5;  80;eor
       3379;2018052719;    3;   1.6; 100;eor
       3379;2018052720;    3;   1.2; 100;eor
       3379;2018052721;    3;   1.6;  80;eor
       3379;2018052722;    3;   1.6;  80;eor
       3379;2018052723;    3;   1.7; 110;eor
       3379;2018052800;    3;   1.5;  90;eor
       3379;2018052801;    3;   1.9; 140;eor
       3379;2018052802;    3;   2.6; 150;eor
       3379;2018052803;    3;   1.2; 230;eor
       3379;2018052804;    3;   1.3;  60;eor
       3379;2018052805;    3;   1.4; 150;eor
       3379;2018052806;    3;   1.1; 200;eor
       3379;2018052807;    3;   0.8;  30;eor
       3379;2018052808;    3;   1.7;  70;eor
       3379;2018052809;    3;   1.9;  60;eor
       3379;2018052810;    3;   1.7;  30;eor
       3379;2018052811;    3;   2.7;  90;eor
       3379;2018052812;    3;   2.9;  70;eor
       3379;2018052813;    3;   2.9;  80;eor
       3379;2018052814;    3;   4.1;  60;eor
       3379;2018052815;    3;   3.6;  70;eor
       3379;2018052816;    3;   3.8;  60;eor
       3379;2018052817;    3;   4.1;  60;eor
       3379;2018052818;    3;   3.0;  70;eor
       3379;2018052819;    3;   2.2;  80;eor
       3379;2018052820;    3;   2.3; 300;eor
       3379;2018052821;    3;   1.9; 300;eor
       3379;2018052822;    3;   1.5; 240;eor
       3379;2018052823;    3;   2.2; 250;eor
       3379;2018052900;    3;   2.1; 200;eor
       3379;2018052901;    3;   0.8; 140;eor
       3379;2018052902;    3;   0.9; 220;eor
       3379;2018052903;    3;   1.5; 290;eor
       3379;2018052904;    3;   0.9; 280;eor
       3379;2018052905;    3;   0.7; 310;eor
       3379;2018052906;    3;   1.6; 220;eor
       3379;2018052907;    3;   1.3; 190;eor
       3379;2018052908;    3;   2.9; 260;eor
       3379;2018052909;    3;   3.1; 260;eor
       3379;2018052910;    3;   3.0; 300;eor
       3379;2018052911;    3;   2.5; 290;eor
       3379;2018052912;    3;   2.5; 320;eor
       3379;2018052913;    3;   2.2; 330;eor
       3379;2018052914;    3;   3.0; 310;eor
       3379;2018052915;    3;   2.3; 290;eor
       3379;2018052916;    3;   3.1; 350;eor
       3379;2018052917;    3;   3.5; 300;eor
       3379;2018052918;    3;   2.9; 310;eor
       3379;2018052919;    3;   1.8; 310;eor
       3379;2018052920;    3;   3.6; 320;eor
       3379;2018052921;    3;   3.5; 310;eor
       3379;2018052922;    3;   1.1; 220;eor
       3379;2018052923;    3;   1.5; 320;eor
       3379;2018053000;    3;   3.6; 250;eor
       3379;2018053001;    3;   2.7; 190;eor
       3379;2018053002;    3;   2.0; 250;eor
       3379;2018053003;    3;   2.1; 260;eor
       3379;2018053004;    3;   0.9; 220;eor
       3379;2018053005;    3;   2.0; 220;eor
       3379;2018053006;    3;   2.0; 210;eor
       3379;2018053007;    3;   0.8; 310;eor
       3379;2018053008;    3;   1.6; 350;eor
       3379;2018053009;    3;   2.6;  60;eor
       3379;2018053010;    3;   2.6;  60;eor
       3379;2018053011;    3;   2.4; 100;eor
       3379;2018053012;    3;   2.9;  80;eor
       3379;2018053013;    3;   2.9;  70;eor
       3379;2018053014;    3;   3.6;  70;eor
       3379;2018053015;    3;   3.3;  70;eor
       3379;2018053016;    3;   3.4;  70;eor
       3379;2018053017;    3;   3.3;  70;eor
       3379;2018053018;    3;   3.4;  60;eor
       3379;2018053019;    3;   3.2;  60;eor
       3379;2018053020;    3;   2.2;  70;eor
       3379;2018053021;    3;   2.1;  70;eor
       3379;2018053022;    3;   1.3;  70;eor
       3379;2018053023;    3;   2.3;  20;eor
       3379;2018053100;    3;   3.4; 310;eor
       3379;2018053101;    3;   1.0; 360;eor
       3379;2018053102;    3;   2.2; 240;eor
       3379;2018053103;    3;   1.4; 210;eor
       3379;2018053104;    3;   1.1; 220;eor
       3379;2018053105;    3;   0.6; 280;eor
       3379;2018053106;    3;   1.1; 260;eor
       3379;2018053107;    3;   2.4; 310;eor
       3379;2018053108;    3;   1.8; 340;eor
       3379;2018053109;    3;   2.6;  20;eor
       3379;2018053110;    3;   1.8; 340;eor
       3379;2018053111;    3;   1.9;  10;eor
       3379;2018053112;    3;   2.8;  20;eor
       3379;2018053113;    3;   3.4; 320;eor
       3379;2018053114;    3;   2.2; 360;eor
       3379;2018053115;    3;   2.3;  30;eor
       3379;2018053116;    3;   2.9;  60;eor
       3379;2018053117;    3;   8.0; 150;eor
       3379;2018053118;    3;   1.9;  80;eor
       3379;2018053119;    3;   4.8; 250;eor
       3379;2018053120;    3;   4.0; 230;eor
       3379;2018053121;    3;   2.4;  50;eor
       3379;2018053122;    3;   1.1; 170;eor
       3379;2018053123;    3;   1.1; 230;eor
       3379;2018060100;    3;   2.8; 240;eor
       3379;2018060101;    3;   4.5; 250;eor
       3379;2018060102;    3;   4.2; 240;eor
       3379;2018060103;    3;   4.5; 250;eor
       3379;2018060104;    3;   3.6; 250;eor
       3379;2018060105;    3;   3.7; 260;eor
       3379;2018060106;    3;   3.4; 280;eor
       3379;2018060107;    3;   2.0; 290;eor
       3379;2018060108;    3;   2.6; 310;eor
       3379;2018060109;    3;   1.7; 340;eor
       3379;2018060110;    3;   1.4; 280;eor
       3379;2018060111;    3;   3.7; 300;eor
       3379;2018060112;    3;   3.3; 290;eor
       3379;2018060113;    3;   3.7; 270;eor
       3379;2018060114;    3;   2.3; 350;eor
       3379;2018060115;    3;   2.7; 290;eor
       3379;2018060116;    3;   2.9; 300;eor
       3379;2018060117;    3;   2.5; 300;eor
       3379;2018060118;    3;   1.9; 290;eor
       3379;2018060119;    3;   1.4;  10;eor
       3379;2018060120;    3;   1.4; 350;eor
       3379;2018060121;    3;   1.7; 240;eor
       3379;2018060122;    3;   1.5; 240;eor
       3379;2018060123;    3;   2.0; 300;eor
       3379;2018060200;    3;   1.4; 250;eor
       3379;2018060201;    3;   2.3; 260;eor
       3379;2018060202;    3;   2.0; 240;eor
       3379;2018060203;    3;   1.5; 210;eor
       3379;2018060204;    3;   1.4; 250;eor
       3379;2018060205;    3;   2.1; 260;eor
       3379;2018060206;    3;   1.8; 260;eor
       3379;2018060207;    3;   2.0; 310;eor
       3379;2018060208;    3;   1.5; 320;eor
       3379;2018060209;    3;   2.0; 330;eor
       3379;2018060210;    3;   2.4; 330;eor
       3379;2018060211;    3;   3.6; 340;eor
       3379;2018060212;    3;   3.2;  10;eor
       3379;2018060213;    3;   2.9; 350;eor
       3379;2018060214;    3;   3.4;  20;eor
       3379;2018060215;    3;   3.3;  10;eor
       3379;2018060216;    3;   2.8; 330;eor
       3379;2018060217;    3;   2.5;  10;eor
